car_id,transmission_type,engine_size_cm3,fuel_type,powertrain,CO2_emission
4087,Automatic,1497,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),164
4088,Automatic,1497,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184
4089,Automatic,1950,Diesel,Internal Combustion Engine (ICE),137
4090,Automatic,1950,Diesel,Internal Combustion Engine (ICE),156
4091,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),169
4092,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),189
4093,Automatic,1950,Diesel,Internal Combustion Engine (ICE),149
4094,Automatic,1950,Diesel,Internal Combustion Engine (ICE),170
4095,Automatic,2996,Petrol,Internal Combustion Engine (ICE),219
4096,Automatic,2996,Petrol,Internal Combustion Engine (ICE),227
4097,Automatic,3982,Petrol,Internal Combustion Engine (ICE),244
4098,Automatic,3982,Petrol,Internal Combustion Engine (ICE),250
4099,Automatic,1497,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),157
4100,Automatic,1497,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),176
4101,Automatic,1950,Diesel,Internal Combustion Engine (ICE),130
4102,Automatic,1950,Diesel,Internal Combustion Engine (ICE),149
4103,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),160
4104,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),179
4105,Automatic,1950,Diesel,Internal Combustion Engine (ICE),147
4106,Automatic,1950,Diesel,Internal Combustion Engine (ICE),167
4107,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),149
4108,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
4109,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),134
4110,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),151
4111,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),135
4112,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),152
4113,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),141
4114,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163
4115,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),143
4116,Automatic,1496,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),163
4117,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),130
4118,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
4119,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),150
4120,Automatic,1999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),169
4121,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),131
4122,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),148
4123,Automatic,1991,Petrol,Internal Combustion Engine (ICE),183
4124,Automatic,1991,Petrol,Internal Combustion Engine (ICE),195
4125,Automatic,1991,Petrol,Internal Combustion Engine (ICE),194
4126,Automatic,1991,Petrol,Internal Combustion Engine (ICE),203
4127,Automatic,1332,Petrol,Internal Combustion Engine (ICE),134
4128,Automatic,1332,Petrol,Internal Combustion Engine (ICE),150
4129,Automatic,1332,Petrol,Internal Combustion Engine (ICE),134
4130,Automatic,1332,Petrol,Internal Combustion Engine (ICE),150
4131,Automatic,1950,Diesel,Internal Combustion Engine (ICE),128
4132,Automatic,1950,Diesel,Internal Combustion Engine (ICE),143
4133,Automatic,1991,Petrol,Internal Combustion Engine (ICE),150
4134,Automatic,1991,Petrol,Internal Combustion Engine (ICE),165
4135,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),21
4136,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),29
4137,Automatic,1991,Petrol,Internal Combustion Engine (ICE),189
4138,Automatic,1991,Petrol,Internal Combustion Engine (ICE),200
4139,Automatic,1991,Petrol,Internal Combustion Engine (ICE),198
4140,Automatic,1991,Petrol,Internal Combustion Engine (ICE),207
4141,Automatic,1332,Petrol,Internal Combustion Engine (ICE),137
4142,Automatic,1332,Petrol,Internal Combustion Engine (ICE),153
4143,Automatic,1332,Petrol,Internal Combustion Engine (ICE),137
4144,Automatic,1332,Petrol,Internal Combustion Engine (ICE),154
4145,Automatic,1950,Diesel,Internal Combustion Engine (ICE),131
4146,Automatic,1950,Diesel,Internal Combustion Engine (ICE),147
4147,Automatic,1991,Petrol,Internal Combustion Engine (ICE),153
4148,Automatic,1991,Petrol,Internal Combustion Engine (ICE),170
4149,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),23
4150,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),32
4151,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),209
4152,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),219
4153,Automatic,1992,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),151
4154,Automatic,1992,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),173
4155,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175
4156,Automatic,2925,Diesel,Internal Combustion Engine (ICE),196
4157,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),211
4158,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),220
4159,Automatic,1950,Diesel,Internal Combustion Engine (ICE),144
4160,Automatic,1950,Diesel,Internal Combustion Engine (ICE),167
4161,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),169
4162,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),193
4163,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),156
4164,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),176
4165,Automatic,2925,Diesel,Internal Combustion Engine (ICE),178
4166,Automatic,2925,Diesel,Internal Combustion Engine (ICE),198
4167,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),193
4168,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),213
4169,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),207
4170,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),217
4171,Automatic,1950,Diesel,Internal Combustion Engine (ICE),137
4172,Automatic,1950,Diesel,Internal Combustion Engine (ICE),162
4173,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),162
4174,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),187
4175,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),152
4176,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),173
4177,Automatic,2925,Diesel,Internal Combustion Engine (ICE),175
4178,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195
4179,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),186
4180,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),207
4181,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),210
4182,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),221
4183,Automatic,3982,Petrol,Internal Combustion Engine (ICE),276
4184,Automatic,3982,Petrol,Internal Combustion Engine (ICE),286
4185,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),168
4186,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),196
4187,Automatic,1950,Diesel,Internal Combustion Engine (ICE),145
4188,Automatic,1950,Diesel,Internal Combustion Engine (ICE),170
4189,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),154
4190,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),177
4191,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),35
4192,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),45
4193,Automatic,2925,Diesel,Internal Combustion Engine (ICE),177
4194,Automatic,2925,Diesel,Internal Combustion Engine (ICE),200
4195,Automatic,2999,Petrol,Internal Combustion Engine (ICE),207
4196,Automatic,2999,Petrol,Internal Combustion Engine (ICE),218
4197,Automatic,3982,Petrol,Internal Combustion Engine (ICE),270
4198,Automatic,3982,Petrol,Internal Combustion Engine (ICE),281
4199,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),160
4200,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),189
4201,Automatic,1950,Diesel,Internal Combustion Engine (ICE),137
4202,Automatic,1950,Diesel,Internal Combustion Engine (ICE),164
4203,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),150
4204,Automatic,1951,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),173
4205,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),32
4206,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),42
4207,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),38
4208,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),44
4209,Automatic,2925,Diesel,Internal Combustion Engine (ICE),173
4210,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195
4211,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),186
4212,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),211
4213,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4214,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4215,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4216,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4217,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4218,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4219,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4220,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4221,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4222,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4223,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4224,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4225,Automatic,3982,Petrol,Internal Combustion Engine (ICE),377
4226,Automatic,3982,Petrol,Internal Combustion Engine (ICE),377
4227,Automatic,2925,Diesel,Internal Combustion Engine (ICE),290
4228,Automatic,2925,Diesel,Internal Combustion Engine (ICE),288
4229,Automatic,1991,Petrol,Internal Combustion Engine (ICE),196
4230,Automatic,1991,Petrol,Internal Combustion Engine (ICE),207
4231,Automatic,1991,Petrol,Internal Combustion Engine (ICE),214
4232,Automatic,1991,Petrol,Internal Combustion Engine (ICE),225
4233,Automatic,1332,Petrol,Internal Combustion Engine (ICE),148
4234,Automatic,1332,Petrol,Internal Combustion Engine (ICE),167
4235,Automatic,1332,Petrol,Internal Combustion Engine (ICE),148
4236,Automatic,1332,Petrol,Internal Combustion Engine (ICE),167
4237,Automatic,1950,Diesel,Internal Combustion Engine (ICE),138
4238,Automatic,1950,Diesel,Internal Combustion Engine (ICE),152
4239,Automatic,1950,Diesel,Internal Combustion Engine (ICE),144
4240,Automatic,1950,Diesel,Internal Combustion Engine (ICE),160
4241,Automatic,1950,Diesel,Internal Combustion Engine (ICE),145
4242,Automatic,1950,Diesel,Internal Combustion Engine (ICE),161
4243,Automatic,1991,Petrol,Internal Combustion Engine (ICE),168
4244,Automatic,1991,Petrol,Internal Combustion Engine (ICE),183
4245,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),30
4246,Automatic,1332,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),37
4247,Automatic,1991,Petrol,Internal Combustion Engine (ICE),201
4248,Automatic,1991,Petrol,Internal Combustion Engine (ICE),213
4249,Automatic,1332,Petrol,Internal Combustion Engine (ICE),157
4250,Automatic,1332,Petrol,Internal Combustion Engine (ICE),175
4251,Automatic,1950,Diesel,Internal Combustion Engine (ICE),143
4252,Automatic,1950,Diesel,Internal Combustion Engine (ICE),159
4253,Automatic,1950,Diesel,Internal Combustion Engine (ICE),149
4254,Automatic,1950,Diesel,Internal Combustion Engine (ICE),166
4255,Automatic,1950,Diesel,Internal Combustion Engine (ICE),150
4256,Automatic,1950,Diesel,Internal Combustion Engine (ICE),168
4257,Automatic,2996,Petrol,Internal Combustion Engine (ICE),240
4258,Automatic,2996,Petrol,Internal Combustion Engine (ICE),254
4259,Automatic,3982,Petrol,Internal Combustion Engine (ICE),287
4260,Automatic,3982,Petrol,Internal Combustion Engine (ICE),294
4261,Automatic,1950,Diesel,Internal Combustion Engine (ICE),152
4262,Automatic,1950,Diesel,Internal Combustion Engine (ICE),180
4263,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),181
4264,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),205
4265,Automatic,1950,Diesel,Internal Combustion Engine (ICE),167
4266,Automatic,1950,Diesel,Internal Combustion Engine (ICE),187
4267,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),45
4268,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),57
4269,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),48
4270,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),61
4271,Automatic,2996,Petrol,Internal Combustion Engine (ICE),242
4272,Automatic,2996,Petrol,Internal Combustion Engine (ICE),256
4273,Automatic,3982,Petrol,Internal Combustion Engine (ICE),291
4274,Automatic,3982,Petrol,Internal Combustion Engine (ICE),300
4275,Automatic,1950,Diesel,Internal Combustion Engine (ICE),151
4276,Automatic,1950,Diesel,Internal Combustion Engine (ICE),180
4277,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),181
4278,Automatic,1991,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),207
4279,Automatic,1950,Diesel,Internal Combustion Engine (ICE),167
4280,Automatic,1950,Diesel,Internal Combustion Engine (ICE),189
4281,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),45
4282,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),58
4283,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),49
4284,Automatic,1991,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),62
4285,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),240
4286,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),247
4287,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),277
4288,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),284
4289,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),18
4290,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),25
4291,Automatic,2925,Diesel,Internal Combustion Engine (ICE),195
4292,Automatic,2925,Diesel,Internal Combustion Engine (ICE),228
4293,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),241
4294,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),251
4295,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),276
4296,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),287
4297,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),160
4298,Automatic,1993,Diesel Electric,Mild Hybrid Electric Vehicle (MHEV),197
4299,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),18
4300,Automatic,1950,Electricity / Diesel,Plug-in Hybrid Electric Vehicle (PHEV),26
4301,Automatic,2925,Diesel,Internal Combustion Engine (ICE),189
4302,Automatic,2925,Diesel,Internal Combustion Engine (ICE),240
4303,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),204
4304,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),249
4305,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),286
4306,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),295
4307,Automatic,2925,Diesel,Internal Combustion Engine (ICE),210
4308,Automatic,2925,Diesel,Internal Combustion Engine (ICE),251
4309,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),295
4310,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),305
4311,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),236
4312,Automatic,3982,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),267
4313,Automatic,5980,Petrol,Internal Combustion Engine (ICE),304
4314,Automatic,5980,Petrol,Internal Combustion Engine (ICE),326
4315,Automatic,2925,Diesel,Internal Combustion Engine (ICE),168
4316,Automatic,2925,Diesel,Internal Combustion Engine (ICE),169
4317,Automatic,2925,Diesel,Internal Combustion Engine (ICE),200
4318,Automatic,2925,Diesel,Internal Combustion Engine (ICE),202
4319,Automatic,2925,Diesel,Internal Combustion Engine (ICE),176
4320,Automatic,2925,Diesel,Internal Combustion Engine (ICE),210
4321,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),184
4322,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),185
4323,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),216
4324,Automatic,2999,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),218
4325,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),14
4326,Automatic,2999,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),23
4327,Automatic,3982,Petrol,Internal Combustion Engine (ICE),295
4328,Automatic,3982,Petrol,Internal Combustion Engine (ICE),308
4329,Manual,1498,Petrol,Internal Combustion Engine (ICE),147
4330,Manual,1498,Petrol,Internal Combustion Engine (ICE),147
4331,Manual,1498,Petrol,Internal Combustion Engine (ICE),147
4332,Manual,999,Petrol,Internal Combustion Engine (ICE),149
4333,Automatic,999,Petrol,Internal Combustion Engine (ICE),163
4334,Manual,999,Petrol,Internal Combustion Engine (ICE),149
4335,Automatic,999,Petrol,Internal Combustion Engine (ICE),162
4336,Manual,1498,Petrol,Internal Combustion Engine (ICE),149
4337,Manual,1498,Petrol,Internal Combustion Engine (ICE),149
4338,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
4339,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0
